steam_id,pais,total_jogos,jogos_ids
76561198331920114,BR,0,
76561198332455902,N/A,0,
76561198334172254,BR,0,
76561198336247172,BR,0,
76561198337112551,BR,0,
76561198341789866,BR,0,
76561198348380946,BR,0,
76561198354077889,N/A,0,
76561198356610725,BR,0,
76561198364866910,BR,0,
76561198372334262,CA,0,
76561198380940139,N/A,0,
76561198386591529,BR,0,
76561198387414008,N/A,0,
76561198388679847,N/A,0,
76561198394966074,N/A,0,
76561198404109200,N/A,0,
76561198405600922,N/A,0,
76561198411292448,N/A,0,
76561198414204645,N/A,0,
76561198416820485,N/A,0,
76561198418889920,N/A,0,
76561198426243167,N/A,0,
76561198431167793,N/A,0,
76561198441786136,N/A,0,
76561198442753585,BR,0,
76561198445186706,N/A,0,
76561198446725511,N/A,0,
76561198767378941,N/A,0,
76561198797570486,BR,0,
76561198800076922,BR,0,
76561198802670264,N/A,0,
76561198806790920,N/A,0,
76561198806981525,N/A,0,
76561198808903074,N/A,0,
76561198811999310,N/A,0,
76561198819455200,BR,0,
76561198820027067,BR,0,
76561198821110933,BR,0,
76561198830927596,N/A,0,
76561198831393814,N/A,0,
76561198832714271,N/A,0,
76561198837361803,N/A,0,
76561198838350778,N/A,0,
76561198840654274,BR,0,
76561198843357229,GT,0,
76561198858153502,N/A,0,
76561198861351780,BR,0,
76561198873282079,N/A,0,
76561198886038433,N/A,0,
76561198920683041,BR,0,
76561198930832242,BR,0,
76561198934420543,N/A,0,
76561198952378457,US,0,
76561198971409648,N/A,0,
76561198971999961,N/A,0,
76561198976590062,N/A,0,
76561198988438017,N/A,0,
76561199002763241,BR,0,
76561199012170890,N/A,0,
76561199012766675,BR,0,
76561199019884635,BR,0,
76561199020671962,N/A,0,
76561199054036937,N/A,0,
76561199058828693,N/A,0,
76561199063390330,N/A,0,
76561199069332870,N/A,0,
76561199070007486,N/A,0,
76561199070284221,N/A,0,
76561199076142522,N/A,0,
76561199076787797,N/A,0,
76561199098839805,N/A,0,
76561199115756433,BR,0,
76561199122564503,N/A,0,
76561199133791818,N/A,0,
76561199175813589,N/A,0,
76561199212140457,N/A,0,
76561199223821212,N/A,0,
76561199243669248,N/A,0,
76561199249747042,BR,0,
76561199286075202,N/A,0,
76561199323545290,N/A,0,
76561199379523192,N/A,0,
76561199380321010,N/A,0,
76561199384325486,N/A,0,
76561199481160361,N/A,0,
76561198303402244,N/A,0,
76561198346082240,N/A,0,
76561198351823028,BR,0,
76561198837100100,N/A,0,
76561198950175063,BR,0,
76561199061605291,BR,0,
76561199063561842,JP,0,
76561199072439573,N/A,0,
76561199118983309,N/A,0,
76561199156670009,BR,0,
76561199482460889,N/A,0,
76561199565244366,BR,0,
76561199846952775,N/A,0,
76561197987354418,N/A,0,
76561197991588489,N/A,0,
76561198000179731,N/A,0,
76561198009381860,BR,0,
76561198010271835,BR,0,
76561198012082773,N/A,0,
76561198040282020,BR,0,
76561198044860523,BR,0,
76561198044903991,N/A,0,
76561198054181053,BR,0,
76561198059162179,N/A,0,
76561198065143319,BR,0,
76561198071986576,N/A,0,
76561198078211892,N/A,0,
76561198079485497,N/A,0,
76561198079829772,N/A,0,
76561198083777446,N/A,0,
76561198090670470,BR,0,
76561198090779509,BR,0,
76561198091375336,N/A,0,
76561198092433800,BR,0,
76561198092476123,N/A,0,
76561198096123241,BR,0,
76561198098128511,BR,0,
76561198102509182,BR,0,
76561198106330088,BR,0,
76561198107351807,BR,0,
76561198115708965,N/A,0,
76561198119300360,BR,0,
76561198119930688,BR,0,
76561198121927769,BR,0,
76561198125482814,BR,0,
76561198128145002,CL,0,
76561198134100453,BR,0,
76561198134443187,N/A,0,
76561198135265877,BR,0,
76561198141671952,N/A,0,
76561198143780091,N/A,0,
76561198144095467,BR,0,
76561198145188618,N/A,0,
76561198145265937,BR,0,
76561198150456856,N/A,0,
76561198160225958,BR,0,
76561198164600192,BR,0,
76561198165887912,N/A,0,
76561198168892303,N/A,0,
76561198169882709,BR,0,
76561198172289682,BR,0,
76561198176711005,N/A,0,
76561198179352331,N/A,0,
76561198181077579,N/A,0,
76561198181826577,AR,0,
76561198191593591,N/A,0,
76561198193476307,BR,0,
76561198194401661,N/A,0,
76561198196088041,N/A,0,
76561198196217851,BR,0,
76561198198135243,N/A,0,
76561198202614722,N/A,0,
76561198218234888,N/A,0,
76561198230792016,BR,0,
76561198239794746,N/A,0,
76561198242031266,N/A,0,
76561198244363544,BR,0,
76561198252918032,N/A,0,
76561198256411080,BR,0,
76561198258093720,N/A,0,
76561198259322251,N/A,0,
76561198260074850,BR,0,
76561198260700725,BR,0,
76561198261816295,N/A,0,
76561198261889147,N/A,0,
76561198262095497,N/A,0,
76561198264024670,N/A,0,
76561198268937281,BR,0,
76561198269438483,N/A,0,
76561198275920862,BR,0,
76561198277539073,US,0,
76561198279362459,N/A,0,
76561198280115319,BR,0,
76561198289860837,BR,0,
76561198292779394,N/A,0,
76561198293461314,N/A,0,
76561198299886702,BR,0,
76561198301372502,N/A,0,
76561198303266686,N/A,0,
76561198303575725,US,0,
76561198304933866,BR,0,
76561198305619675,N/A,0,
76561198305759645,N/A,0,
76561198306977766,N/A,0,
76561198312442112,BR,0,
76561198312467656,BR,0,
76561198314496959,N/A,0,
76561198314517536,N/A,0,
76561198314950624,N/A,0,
76561198316666641,BR,0,
76561198317977634,N/A,0,
76561198318573823,N/A,0,
76561198323301400,N/A,0,
76561198323921965,BR,0,
76561198324285493,BR,0,
76561198324908696,N/A,0,
76561198325135813,N/A,0,
76561198326646056,N/A,0,
76561198327942820,N/A,0,
76561198329593759,N/A,0,
76561198330087325,BR,0,
76561198331334879,BR,0,
76561198333318458,BR,0,
76561198334248933,N/A,0,
76561198335609202,N/A,0,
76561198336101470,BR,0,
76561198342065008,BR,0,
76561198342690878,BR,0,
76561198345191296,N/A,0,
76561198346381284,N/A,0,
76561198346549667,N/A,0,
76561198347184704,N/A,0,
76561198347344638,N/A,0,
76561198347846678,BR,0,
76561198348042702,N/A,0,
76561198348350169,BR,0,
76561198351538929,N/A,0,
76561198353957148,BR,0,
76561198355871214,N/A,0,
76561198356408217,BR,0,
76561198357362450,BR,0,
76561198357467190,BR,0,
76561198357546692,N/A,0,
76561198358548574,BR,0,
76561198358850496,BR,0,
76561198360850049,N/A,0,
76561198363672797,N/A,0,
76561198366305568,BR,0,
76561198366477217,BR,0,
76561198369101917,BR,0,
76561198370444042,N/A,0,
76561198374302093,BR,0,
76561198374990134,CZ,0,
76561198376411452,BR,0,
76561198382622064,N/A,0,
76561198383280166,N/A,0,
76561198384395973,BR,0,
76561198386737831,N/A,0,
76561198387236709,N/A,0,
76561198388364880,N/A,0,
76561198389214029,N/A,0,
76561198392724985,N/A,0,
76561198394017821,BR,0,
76561198394073193,BR,0,
76561198395622237,N/A,0,
76561198395751345,N/A,0,
76561198400202746,DE,0,
76561198402040241,BR,0,
76561198402170948,N/A,0,
76561198402261925,CH,0,
76561198404027112,N/A,0,
76561198404982180,N/A,0,
76561198405007868,BR,0,
76561198405030587,US,0,
76561198405692911,N/A,0,
76561198406768571,BR,0,
76561198408818123,BR,0,
76561198412599763,N/A,0,
76561198413210652,N/A,0,
76561198413342209,BR,0,
76561198413948865,BR,0,
76561198414646096,BR,0,
76561198416803445,N/A,0,
76561198420222705,N/A,0,
76561198430688297,N/A,0,
76561198432680179,KZ,0,
76561198433975955,N/A,0,
76561198435234222,N/A,0,
76561198435810919,N/A,0,
76561198436595081,N/A,0,
76561198440986873,N/A,0,
76561198441990911,N/A,0,
76561198444821166,N/A,0,
76561198448312608,N/A,0,
76561198449373443,N/A,0,
76561198453142568,BR,0,
76561198795578672,N/A,0,
76561198795884739,N/A,0,
76561198796210353,BR,0,
76561198797611453,BR,0,
76561198798665016,BR,0,
76561198798695470,N/A,0,
76561198800762311,N/A,0,
76561198802417200,N/A,0,
76561198802793730,N/A,0,
76561198804429291,BR,0,
76561198808645582,N/A,0,
76561198809703389,N/A,0,
76561198810689216,N/A,0,
76561198812015449,BR,0,
76561198815568619,BR,0,
76561198816728618,BR,0,
76561198820169404,N/A,0,
76561198820824267,MM,0,
76561198821668750,N/A,0,
76561198827216371,N/A,0,
76561198832296477,N/A,0,
76561198833584574,CA,0,
76561198833752637,N/A,0,
76561198836350488,N/A,0,
76561198838197747,N/A,0,
76561198840851955,BR,0,
76561198840887794,BR,0,
76561198842697082,ES,0,
76561198844839495,BR,0,
76561198849155992,CL,0,
76561198851348790,N/A,0,
76561198860389999,BR,0,
76561198868354553,N/A,0,
76561198871300038,N/A,0,
76561198873963324,BR,0,
76561198875818711,N/A,0,
76561198877377993,BR,0,
76561198883515437,N/A,0,
76561198883752971,N/A,0,
76561198885435770,N/A,0,
76561198885774199,BR,0,
76561198892574168,N/A,0,
76561198928938567,BR,0,
76561198930115808,N/A,0,
76561198932605648,BR,0,
76561198935146703,N/A,0,
76561198949978263,N/A,0,
76561198953556591,BR,0,
76561198960356278,BR,0,
76561198985758829,N/A,0,
76561198985946732,N/A,0,
76561198987061785,N/A,0,
76561198991983853,N/A,0,
76561198995620351,BR,0,
76561198997684780,N/A,0,
76561199002539138,N/A,0,
76561199013222465,N/A,0,
76561199014635256,BR,0,
76561199023216609,N/A,0,
76561199023968675,N/A,0,
76561199024659098,N/A,0,
76561199063500238,N/A,0,
76561199064270064,N/A,0,
76561199194705272,N/A,0,
76561199493660510,N/A,0,
76561197992546562,N/A,0,
76561198078657738,N/A,0,
76561198080154457,N/A,0,
76561198121258181,N/A,0,
76561198125522416,N/A,0,
76561198141191234,BR,0,
76561198183912945,BR,0,
76561198214704931,BR,0,
76561198251596674,BR,0,
76561198254090560,BR,0,
76561198279059568,BR,0,
76561198289925315,N/A,0,
76561198318265289,N/A,0,
76561198358648364,N/A,0,
76561198360700736,BR,0,
76561198403876046,BR,0,
76561198415942085,N/A,0,
76561198418618169,DE,0,
76561198422540891,IT,0,
76561198441115278,BR,0,
76561198444427578,US,0,
76561198797914888,N/A,0,
76561198797975865,N/A,0,
76561198809842469,US,0,
76561198814384038,BR,0,
76561198845179582,N/A,0,
76561198849261903,BR,0,
76561198865593835,N/A,0,
76561198865631982,N/A,0,
76561198868832615,N/A,0,
76561198875506211,BR,0,
76561198931578323,N/A,0,
76561198947260842,BR,0,
76561198974109702,N/A,0,
76561198976914609,N/A,0,
76561198996434458,BR,0,
76561199040293823,BR,0,
76561199054050795,N/A,0,
76561199055315285,N/A,0,
76561199059551370,N/A,0,
76561199062812391,BR,0,
76561199066738667,BR,0,
76561199112870734,N/A,0,
76561199134016363,BR,0,
76561199145162357,BR,0,
76561199151887301,BR,0,
76561199167777622,N/A,0,
76561199203578728,N/A,0,
76561199249772029,N/A,0,
76561199395119413,N/A,0,
76561199511922857,N/A,0,
76561199523234972,N/A,0,
76561199562136077,BR,0,
76561197988187029,N/A,0,
76561198019641882,N/A,0,
76561198025484439,N/A,0,
76561198029729028,BR,0,
76561198031390952,N/A,0,
76561198048734840,N/A,0,
76561198049092323,BR,0,
76561198060166073,N/A,0,
76561198060665598,N/A,0,
76561198061190855,N/A,0,
76561198067298563,BR,0,
76561198072160896,BR,0,
76561198078161809,N/A,0,
76561198081186358,N/A,0,
76561198082386127,BR,0,
76561198084874921,N/A,0,
76561198087825450,BR,0,
76561198089053152,N/A,0,
76561198089660793,N/A,0,
76561198100630157,N/A,0,
76561198104046676,BR,0,
76561198108169213,N/A,0,
76561198111621132,BR,0,
76561198119107774,N/A,0,
76561198119656945,N/A,0,
76561198126961825,N/A,0,
76561198128606125,N/A,0,
76561198151697105,N/A,0,
76561198157338774,BR,0,
76561198176685905,N/A,0,
76561198184852001,PT,0,
76561198191615255,N/A,0,
76561198199834549,BR,0,
76561198204921037,N/A,0,
76561198208047827,N/A,0,
76561198210843160,MY,0,
76561198212226088,N/A,0,
76561198212248600,BR,0,
76561198212492412,BR,0,
76561198218008395,N/A,0,
76561198220004435,N/A,0,
76561198225141516,BR,0,
76561198232805024,N/A,0,
76561198236701308,N/A,0,
76561198242696736,N/A,0,
76561198245506264,N/A,0,
76561198253726114,N/A,0,
76561198259559300,GR,0,
76561198266165528,N/A,0,
76561198267483950,N/A,0,
76561198271356043,BR,0,
76561198272382968,BR,0,
76561198272628404,N/A,0,
76561198275757370,BR,0,
76561198276331645,BR,0,
76561198281834457,N/A,0,
76561198283204438,N/A,0,
76561198288169306,BR,0,
76561198290189868,BR,0,
76561198291644368,N/A,0,
76561198291656021,N/A,0,
76561198291820475,N/A,0,
76561198294253761,N/A,0,
76561198295396327,N/A,0,
76561198299853927,N/A,0,
76561198300155434,N/A,0,
76561198306353622,N/A,0,
76561198307005720,N/A,0,
76561198307800237,N/A,0,
76561198308628242,N/A,0,
76561198309094821,BR,0,
76561198313755048,JP,0,
76561198320321232,N/A,0,
76561198323839605,BR,0,
76561198325725721,BR,0,
76561198329603750,BR,0,
76561198330689976,BR,0,
76561198332071686,N/A,0,
76561198333704117,BR,0,
76561198339901363,N/A,0,
76561198343838504,BR,0,
76561198349889295,BR,0,
76561198353448408,N/A,0,
76561198357776961,BE,0,
76561198358714051,N/A,0,
76561198358946164,N/A,0,
76561198360413585,N/A,0,
76561198360734937,N/A,0,
76561198363599859,N/A,0,
76561198363649483,N/A,0,
76561198365951481,N/A,0,
76561198369601916,N/A,0,
76561198369634781,N/A,0,
76561198369999510,N/A,0,
76561198370445017,N/A,0,
76561198371910319,N/A,0,
76561198372384909,N/A,0,
76561198374855164,N/A,0,
76561198378573438,N/A,0,
76561198387176004,N/A,0,
76561198391628055,N/A,0,
76561198392399524,BR,0,
76561198393704030,N/A,0,
76561198395535566,N/A,0,
76561198396989558,BR,0,
76561198398406425,N/A,0,
76561198402839846,N/A,0,
76561198403018155,N/A,0,
76561198403407217,N/A,0,
76561198404666931,N/A,0,
76561198406041861,N/A,0,
76561198406219099,BR,0,
76561198406771593,BR,0,
76561198410192222,N/A,0,
76561198411483393,N/A,0,
76561198412059078,BR,0,
76561198414347983,JP,0,
76561198415444248,BR,0,
76561198415881867,BR,0,
76561198416515139,BR,0,
76561198418933396,N/A,0,
76561198419844785,BR,0,
76561198421423949,BR,0,
76561198421964563,JP,1,671330
76561198422600450,BR,208,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;500;550;620;4560;7000;8000;8190;13570;17390;19680;21000;21090;21110;21120;21980;34270;34330;40800;40990;43110;43160;46500;46510;49520;65790;71340;99300;105600;203160;204360;208610;213330;213610;218620;222420;222440;223470;226620;226840;227300;228200;232010;235900;238460;242700;244210;245170;246620;249050;249130;251570;252150;253230;255710;261640;282800;283270;286690;289130;297130;302190;304050;307690;307780;310950;313690;319630;320040;322330;323470;331870;337000;343360;344740;346110;351920;351970;362930;367450;368180;368230;373600;374040;377840;383180;383270;391220;397540;406970;407530;413150;413410;413420;418670;420530;424840;429660;431960;435120;435790;437920;441380;442070;443910;460790;462960;464920;475150;481870;489520;489630;493540;504230;504390;520720;544610;552500;582010;582660;599140;604780;608990;613100;624690;632360;635260;640590;646910;657200;660160;679430;683320;684680;699920;706220;729460;729660;737800;773240;774171;813540;853210;919220;993090;1022310;1044450;1076280;1078000;1085510;1090630;1110050;1113000;1140630;1144770;1151640;1176710;1180660;1244460;1253870;1294660;1334590;1345820;1353230;1392820;1395560;1415140;1422450;1446780;1454400;1456200;1507190;1515950;1604000;1659040;1703140;1712840;1823930;1861970;1919460;1996010;2071500;2149010;2291760;2784470;2828500;2881650;2955840;3017580;3028500;3463050;3527290
76561198433543439,BR,216,10;80;100;220;320;360;730;8140;8190;12210;13500;13530;13600;20900;20920;21000;21090;21110;21120;21130;32330;39140;39150;40990;42910;45760;105600;110800;200260;204360;206420;207140;208610;209000;213330;214510;220440;222420;222440;222940;225540;227300;234140;235460;236430;239250;241930;242550;242700;242760;244210;245170;249050;253230;263300;267900;268910;269210;274190;285160;287290;289650;292030;297130;310950;311560;312660;313690;314030;315210;320040;322330;329050;330020;346110;349040;351970;356650;359550;359870;367450;367500;367520;368230;368500;374320;377840;383270;386940;388750;389730;394310;407530;413150;418460;428550;433340;443910;460790;460950;475550;477160;485510;485610;489830;495140;524220;532210;544610;552500;559650;578330;582660;587520;588650;599140;600990;601150;623990;627270;629520;631510;633230;640590;647830;657200;671860;674940;678950;692850;701960;706220;710920;711540;714120;774171;774361;776890;814380;815370;829110;858820;892970;897450;952040;960170;967050;972660;976310;990080;992300;993090;1030300;1062160;1062830;1063730;1067540;1090630;1097150;1108590;1110910;1114290;1119730;1134700;1138850;1143810;1145350;1146630;1147560;1151640;1172380;1180660;1203420;1222700;1245620;1253870;1265860;1272010;1274570;1293170;1364780;1369630;1372280;1384160;1415140;1419160;1422450;1498570;1515210;1515950;1593500;1602080;1616230;1621690;1627720;1701520;1712840;1755910;1818750;1868140;1966720;1971870;2114740;2138710;2158730;2567870;2592160;2622380;2680010;2751000;2909110;3241660;3263320;3376250;3570070;3837340
76561198436115730,BR,PRIVADO,
76561198436710092,N/A,PRIVADO,
76561198442349216,BR,3,263740;304050;674940
76561198448374973,N/A,PRIVADO,
76561198726746353,N/A,3,431960;1422450;2567870
76561198766579130,BR,PRIVADO,
76561198798824086,N/A,0,
76561198798854805,N/A,PRIVADO,
76561198802713681,N/A,0,
76561198804908975,N/A,51,10;80;100;550;620;4000;8190;105600;200170;204360;207140;208610;218620;222880;245170;263300;269670;270850;273350;274190;286160;304050;322170;322330;335300;346110;360940;389160;400250;406090;407530;434570;485310;527450;535480;570940;582660;639790;644560;655790;657200;706220;715060;728880;805940;865090;878750;924140;1097150;1515950;1966720
76561198806678662,N/A,0,
76561198807282123,N/A,0,
76561198814701421,N/A,0,
76561198819760729,N/A,0,
76561198820119431,JP,PRIVADO,
76561198822761385,BR,69,41500;48000;49520;204360;214510;224760;231430;235460;242050;249870;250900;269210;285160;285900;289650;292030;297130;304050;311690;311770;322330;367520;374040;377160;383180;386940;389170;424840;431960;433340;442070;460950;495420;504230;548430;552500;582010;582160;582660;599140;606150;624690;632360;648800;674940;706220;726360;751780;814380;858820;1110910;1140630;1180660;1206610;1222140;1245620;1313140;1343240;1422450;1603180;1672970;1676840;1794680;1818750;2149010;2543510;2622380;2828500;3405340
76561198823699094,N/A,0,
76561198823847803,N/A,0,
76561198824930899,AR,0,
76561198825955806,N/A,0,
76561198827616568,N/A,0,
76561198828971194,N/A,0,
76561198834836693,N/A,0,
76561198835783812,BR,57,550;620;730;8650;43110;49520;105600;203160;204360;204880;208610;218620;226840;231430;236450;238460;242700;245170;247120;252150;261640;272060;275390;297130;304050;322330;325180;346110;346290;351940;385800;397720;407530;424840;431930;431960;433340;470220;489520;537800;552500;582660;582890;601220;615610;674940;678950;680360;684680;760620;939620;960090;976310;1180660;1515950;1818750;2149010
76561198836093243,N/A,0,
76561198836385567,BR,0,
76561198838502310,N/A,PRIVADO,
76561198841020522,N/A,0,
76561198842299642,BR,PRIVADO,
76561198843096355,ZW,56,220;320;360;550;620;4000;22380;108600;203160;218620;227300;238090;242760;243470;244210;247120;254700;271590;272060;272510;286690;297130;304050;346110;349040;407530;413150;424840;431960;447040;455120;470220;516750;552520;585690;616560;635260;657200;674940;739630;952060;952070;967050;1097150;1118200;1174180;1180660;1184160;1198730;1304930;1778820;1785150;2149010;2881650;3240220;3527290
76561198843245325,BR,0,
76561198843826761,N/A,PRIVADO,
76561198845141566,N/A,0,
76561198845684828,N/A,0,
76561198846887244,BR,PRIVADO,
76561198847538891,N/A,0,
76561198848849933,CL,177,220;320;360;550;1250;4000;4500;7670;8850;8870;20510;22120;22140;22180;29900;34270;35140;35420;40990;41700;57300;71340;113200;200260;203140;203160;204100;205930;205950;207140;208610;208650;217200;218620;219150;220240;220440;227300;232090;233270;238320;239140;239160;239200;239820;242700;242760;245170;253230;257510;268910;274170;282140;286690;287390;307690;322170;322500;329050;331600;339040;349040;356570;359550;367450;367520;374320;383180;383870;389730;391220;400740;409710;409720;412020;413150;414700;418370;424840;425220;431960;434570;454650;460790;474960;520440;552500;553310;553850;571720;582010;582660;584400;588650;601150;623990;627270;631510;632360;633230;637650;644560;668580;678950;706220;714080;740130;755500;774171;775500;782330;792300;814380;824270;851850;878750;967050;976310;993090;999220;1058830;1085510;1089090;1139900;1144200;1145360;1157340;1192640;1196590;1203220;1222140;1222680;1236300;1237950;1237970;1274570;1294420;1294660;1304930;1361000;1384160;1390410;1392820;1422450;1449560;1475810;1490890;1562700;1592290;1593500;1612420;1659040;1817070;1818750;1832640;1939970;1943950;1944430;1966720;2017700;2119830;2138720;2149010;2427410;2427420;2427430;2827200;2835530;2881650;2920570;3059070;3097560;3176060;3241660;3527290;3764200;3949040
76561198848971226,N/A,21,10150;12200;15100;227300;271590;390290;413150;437920;447020;582660;640890;728880;862740;945360;1174180;1262600;1456200;1515210;3046550;3097560;3240220
76561198851265962,AR,PRIVADO,
76561198853248615,N/A,PRIVADO,
76561198853737066,N/A,PRIVADO,
76561198854709802,N/A,0,
76561198855846519,N/A,0,
76561198856313448,N/A,PRIVADO,
76561198856489281,BR,0,
76561198857874653,N/A,0,
76561198858370807,N/A,PRIVADO,
76561198862160935,N/A,0,
76561198867138825,N/A,PRIVADO,
76561198867156217,JP,2,620;863550
76561198868228096,BR,123,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;500;550;620;4000;8190;10180;10190;17390;17410;21090;21110;21120;34270;34330;49520;50300;104900;108600;201810;203160;208610;214340;218620;219150;235460;236430;238320;239820;245170;247120;249130;252150;252330;265300;272060;274170;278360;285800;287290;292030;304050;307780;311340;319830;322330;346290;348510;350080;351940;359550;368180;379720;397720;424840;431960;489830;544610;555000;582660;588210;608990;612880;618140;623990;657200;668580;706220;729720;737330;750920;774361;845070;862740;863550;897630;928840;1013310;1025440;1056960;1078000;1091500;1119730;1125480;1190110;1208260;1222680;1222700;1229490;1238810;1238840;1238860;1244460;1271710;1319460;1334590;1368870;1422450;1659420;1693980;1846380;1989270;2149010;2212330;2231380;2881650;3527290
76561198868281266,N/A,PRIVADO,
76561198870714714,N/A,PRIVADO,
76561198871418215,N/A,PRIVADO,
76561198871742212,BR,0,
76561198872802686,BR,0,
76561198874180145,N/A,0,
76561198874510957,N/A,PRIVADO,
76561198874773375,N/A,0,
76561198875025698,BR,0,
76561198876204105,N/A,0,
76561198876639186,N/A,17,10;80;100;550;203140;203160;205930;221040;287290;304050;434570;442070;734920;945360;1222680;1238810;1238840
76561198879617226,BR,10,550;105600;271590;381210;582660;657200;706220;739630;3097560;3240220
76561198891496039,N/A,0,
76561198891719511,BR,PRIVADO,
76561198894101308,HK,111,70;220;320;360;550;4000;7670;8850;8870;12200;12210;20900;20920;22380;34270;34330;40990;43160;49520;203160;204100;204360;204450;209000;218620;221100;225540;232770;238320;242050;242700;247120;254700;261640;271590;289690;292030;304050;307690;308600;329430;346110;368180;371140;377160;384310;406970;407530;408900;409710;409720;414700;420290;424840;431960;435790;447040;460930;475150;477160;489520;495420;504130;513710;544330;552500;555000;561770;579110;582660;613100;618140;640590;644560;657200;706220;727850;729660;815370;835950;845070;847370;863550;878750;883710;920210;976730;991560;993090;1048540;1078000;1091500;1134700;1174180;1180660;1200580;1238860;1304930;1359980;1456200;1515950;1659420;1712840;1755910;1953230;1966720;2149010;3017580;3240220;3241660;3527290
76561198894618378,N/A,PRIVADO,
76561198895730208,BR,PRIVADO,
76561198904099669,N/A,0,
76561198906097469,N/A,PRIVADO,
76561198907019967,N/A,PRIVADO,
76561198917323547,N/A,0,
76561198919919718,N/A,0,
76561198920121471,N/A,31,70;220;320;360;500;550;730;4000;39210;43160;203160;231430;242760;286690;304050;424840;431960;555000;582660;678960;897630;1180660;1194260;1238810;1238840;1517290;1922560;2149010;3092450;3241660;3527290
76561198920632519,BR,PRIVADO,
76561198926360500,BR,PRIVADO,
76561198928905361,N/A,PRIVADO,
76561198930594954,N/A,0,
76561198935352645,BR,0,
76561198951561411,BR,0,
76561198953615804,N/A,PRIVADO,
76561198953850913,N/A,PRIVADO,
76561198958147141,N/A,0,
76561198958320896,BR,0,
76561198962591585,N/A,0,
76561198965719148,N/A,PRIVADO,
76561198966293783,N/A,PRIVADO,
76561198967106936,BR,68,730;203160;220240;221100;227300;242700;242760;244210;252490;284160;292030;304050;304430;307690;322170;346110;351510;359550;360740;361420;368430;389730;407530;412020;418270;421020;424840;431960;442070;470220;532210;552520;554620;623990;646910;657200;675010;690790;703860;824720;939960;953880;973230;976310;1018160;1118200;1165530;1172380;1222140;1237950;1238810;1253680;1262560;1262580;1293830;1431040;1449560;1506830;1517290;1659040;1659420;1812620;2138710;2149010;2195250;2283380;2531310;2698940
76561198968535335,N/A,0,
76561198986508655,N/A,PRIVADO,
76561198987736035,N/A,0,
76561198989887978,N/A,0,
76561198991674011,BR,67,70;550;34270;49520;204360;218620;227300;235460;242050;242700;252490;271590;275850;298630;349040;363440;367520;379720;400740;447040;477160;489830;495050;548430;601150;622650;674940;678950;728880;742300;743890;743900;782330;851850;858710;883710;934700;945360;952060;952070;999020;1030300;1063660;1091500;1172380;1172620;1222680;1236990;1238860;1245620;1262540;1328660;1551360;1593500;1671210;1672970;1796470;1966720;2000950;2208920;2513280;2592160;2818510;3240220;3241660;3527290;3764200
76561198992748917,BR,0,
76561198997945477,GB,0,
76561198997972361,N/A,0,
76561199000962661,BR,0,
76561199002473393,N/A,0,
76561199006987058,BR,0,
76561199010006634,N/A,0,
76561199013637010,N/A,PRIVADO,
76561199015144154,N/A,0,
76561199019516070,N/A,PRIVADO,
76561199021989851,N/A,0,
76561199064658411,N/A,0,
76561199073361755,N/A,0,
76561199077130623,N/A,2,113200;945360
76561199083202923,N/A,PRIVADO,
76561199084438673,BR,PRIVADO,
76561199088768401,N/A,0,
76561199088851314,BR,PRIVADO,
76561199089363690,BR,PRIVADO,
76561199093861548,N/A,0,
76561199111062500,N/A,0,
76561199124773277,N/A,0,
76561199138678523,BR,PRIVADO,
76561199144505647,N/A,0,
76561199145478995,N/A,10,105600;296470;346110;407530;413150;431960;561770;582660;1201630;2768430
76561199151327004,BR,94,220;320;360;400;440;500;550;620;730;8190;19000;40800;46500;46510;65790;70600;94300;108600;203160;204360;206440;207140;218620;219150;225540;231430;233720;238320;239140;246900;248820;249650;252150;255520;265210;280640;283270;285010;287290;297130;304430;307780;312520;322330;343360;351510;351940;357070;367520;391540;413150;424840;433340;435120;450860;460950;464920;475150;477160;489520;496300;504230;508440;541570;557340;584640;597170;603150;613100;613900;617670;640890;674940;683320;751820;860510;897450;900270;960090;1005240;1022310;1030300;1058200;1069740;1180660;1184160;1206610;1239260;1292940;1349060;1450270;1515950;1911390;2149010
76561199160265221,N/A,0,
76561199179277193,N/A,0,
76561199189416410,N/A,PRIVADO,
76561199189612410,N/A,0,
76561199203341414,N/A,PRIVADO,
76561199221268002,N/A,PRIVADO,
76561199239292851,N/A,PRIVADO,
76561199406142319,N/A,0,
76561199427932134,N/A,0,
76561199494547125,N/A,0,
76561199792302178,N/A,0,
76561197971237288,N/A,PRIVADO,
76561197973834747,BR,44,10;20;30;40;50;60;70;80;100;130;730;202200;209080;252150;269710;270550;307230;315330;334210;351940;448070;486840;608800;611500;652390;652550;715840;721940;726800;774261;776960;794300;796640;801020;823100;823130;824580;825610;828960;834470;836260;843890;857240;860910
76561197985994634,BR,38,240;300;320;730;21000;34270;213330;249130;267530;268910;271590;307780;310950;313690;349040;352400;378860;438640;518790;627270;648800;750920;816020;818320;1089090;1091500;1172380;1222680;1237950;1259970;1262240;1271700;1313860;1426210;1506830;1817190;1954200;3240220
