source,target
76561198965260815,76561198820776669
76561198965260815,76561198845468009
76561198965260815,76561198890190184
76561198965260815,76561198969835398
76561198965260815,76561198977685016
76561198965260815,76561198999252918
76561198965260815,76561199008540071
76561198965260815,76561199011057412
76561198965260815,76561199042202184
76561198965260815,76561199042723799
76561198965260815,76561199083864449
76561198965260815,76561199209742374
76561199041716837,76561198318417814
76561199084942836,76561198799256566
76561199084942836,76561198978527019
76561199084942836,76561198148930354
76561199084942836,76561198982996260
76561199109781554,76561198146218939
76561199109781554,76561198309362034
76561199109781554,76561198981835999
76561199109781554,76561199026554171
76561199109781554,76561199162233884
76561199109781554,76561199195549080
76561199109781554,76561199468585649
76561199159522860,76561198268804715
76561199159522860,76561198307594449
76561199159522860,76561198829331912
76561199159522860,76561198963790451
76561199159522860,76561199059854155
76561199159522860,76561199085192358
76561199159522860,76561199154603251
76561199159522860,76561199656151734
76561199159522860,76561199674554063
76561198268804715,76561198020955731
76561198268804715,76561198179022122
76561198268804715,76561198325512827
76561198268804715,76561198417458774
76561198268804715,76561198752358636
76561198268804715,76561198829331912
76561198268804715,76561198963790451
76561198268804715,76561199006770340
76561198268804715,76561199059854155
76561198268804715,76561199113654088
76561198268804715,76561199270785046
76561198268804715,76561199321462255
76561198268804715,76561199472241707
76561198268804715,76561199509207198
76561198268804715,76561199569969104
76561198268804715,76561199674554063
76561198268804715,76561199696369750
76561198268804715,76561199867900647
76561198307594449,76561198963790451
76561198307594449,76561199154603251
76561198307594449,76561199656151734
76561198829331912,76561198325512827
76561198829331912,76561198417458774
76561198829331912,76561198783669166
76561198829331912,76561198963790451
76561198829331912,76561199006770340
76561198829331912,76561199059854155
76561198829331912,76561199085192358
76561198829331912,76561199270785046
76561198829331912,76561199656151734
76561198829331912,76561199747522383
76561198829331912,76561199807718491
76561198829331912,76561199818425440
76561198829331912,76561199829921919
76561198963790451,76561199085192358
76561198963790451,76561199656151734
76561198963790451,76561198325512827
76561198963790451,76561198417458774
76561198963790451,76561199006770340
76561198963790451,76561199113654088
76561198963790451,76561199270785046
76561198963790451,76561199569969104
76561199059854155,76561199674554063
76561199059854155,76561199207862452
76561199085192358,76561198385827597
76561199085192358,76561198783669166
76561199085192358,76561198789470800
76561199085192358,76561198931567773
76561199085192358,76561198999948906
76561199085192358,76561199006770340
76561199085192358,76561199094264856
76561199085192358,76561199268990385
76561199085192358,76561199270785046
76561199085192358,76561199656151734
76561199085192358,76561199680193433
76561199085192358,76561199829921919
76561199085192358,76561199886253842
76561199656151734,76561198000226804
76561199656151734,76561198165355324
76561199656151734,76561198198197698
76561199656151734,76561198365843398
76561199656151734,76561198417458774
76561199656151734,76561198716664275
76561199656151734,76561198783669166
76561199656151734,76561198864588488
76561199656151734,76561198975570367
76561199656151734,76561198999948906
76561199656151734,76561199006770340
